product|real_item_price
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]|10.98
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]|10.98
Chicken Bowl- [Tomatillo Green Chili Salsa, [Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]|11.25
Steak Crispy Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]|11.75
Steak Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Chicken Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Barbacoa Bowl- [Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]|10.98
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Rice, Guacamole]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]|11.75
Steak Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Veggie Salad Bowl- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Burrito- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.75
Barbacoa Bowl- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Carnitas Burrito- [Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.75
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Carnitas Soft Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]|11.25
Chicken Soft Tacos- [Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole]]|11.25
Steak Bowl- [Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]|11.25
Steak Bowl- [Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]|11.75
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]|11.75
Chicken Salad Bowl- [Tomatillo Green Chili Salsa, [Black Beans, Sour Cream, Cheese, Guacamole]]|11.25
Carnitas Salad Bowl- [Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]|11.89
Steak Burrito- [Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]|11.75
Chicken Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Veggie Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.25
Veggie Bowl- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]|11.25
Barbacoa Burrito- [Tomatillo Red Chili Salsa, [Rice, Cheese, Guacamole]]|11.75
Chicken Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Steak Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Guacamole, Lettuce]]|11.25
Steak Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Steak Salad Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]|11.89
Veggie Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]|11.25
Chicken Crispy Tacos- [Tomatillo Red Chili Salsa, [Black Beans, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]|11.25
Steak Burrito- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]|11.25
Chicken Crispy Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Barbacoa Burrito- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Salad Bowl- [Fresh Tomato Salsa, [Rice, Guacamole]]|11.25
Chicken Burrito- [Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]|11.25
Barbacoa Burrito- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Pinto Beans, Rice, Cheese, Lettuce, Guacamole, Sour Cream, Fajita Vegetables]]|11.25
Steak Bowl- [Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Crispy Tacos- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Barbacoa Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Steak Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Steak Burrito- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Carnitas Burrito- [Roasted Chili Corn Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]|11.75
Steak Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Black Beans, Rice, Sour Cream, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Steak Bowl- [Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Carnitas Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]|11.25
Steak Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]|11.75
Carnitas Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Soft Tacos- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]|11.25
Barbacoa Bowl- [Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]|11.75
Steak Burrito- [Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]|11.75
Chicken Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Steak Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.75
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Veggie Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Steak Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Veggie Burrito- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Carnitas Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Carnitas Burrito- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Barbacoa Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Carnitas Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]|11.25
Chicken Soft Tacos- [Fresh Tomato Salsa, [Cheese, Guacamole, Lettuce]]|11.25
Carnitas Bowl- [Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.25
Barbacoa Bowl- [Guacamole]|11.49
Steak Bowl- [Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.75
Chicken Burrito- [Roasted Chili Corn Salsa, [Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream]]|11.25
Steak Crispy Tacos- [Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Guacamole]]|11.75
Chicken Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Cheese, Guacamole]]|11.25
Steak Crispy Tacos- [Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Burrito- [Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Burrito- [Tomatillo Red Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Salad Bowl- [Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]|11.25
Chicken Bowl- [Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.25
Chicken Bowl- [Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]|11.25
Barbacoa Burrito- [Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Guacamole]]|11.75
Carnitas Bowl- [Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Barbacoa Bowl- [Roasted Chili Corn Salsa, [Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Steak Burrito- [Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole]]|11.75
Veggie Burrito- [Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Veggie Burrito- [Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Guacamole]]|11.25
Steak Burrito- [Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Steak Burrito- [Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]|11.75
Chicken Salad Bowl- [Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]]|11.25
